,average_price,total_volume,type,year,geography
12789,1.2,89926.02,conventional,2017,Louisville
12790,1.91,2026.06,organic,2017,Louisville
12791,1.54,494093.73,conventional,2017,Miami/Ft. Lauderdale
12792,2.32,3748.67,organic,2017,Miami/Ft. Lauderdale
12793,1.39,2990138.08,conventional,2017,Midsouth
12794,1.5,137962.99,organic,2017,Midsouth
12795,1.03,251089.69,conventional,2017,Nashville
12796,1.53,5340.95,organic,2017,Nashville
12797,1.34,235686.8,conventional,2017,New Orleans/Mobile
12798,1.63,5498.31,organic,2017,New Orleans/Mobile
12799,1.75,1277721.97,conventional,2017,New York
12800,2.22,69388.43,organic,2017,New York
12801,1.6,4313430.98,conventional,2017,Northeast
12802,2.12,171036.27,organic,2017,Northeast
12803,1.33,515775.3,conventional,2017,Northern New England
12804,1.75,12052.63,organic,2017,Northern New England
12805,1.49,311220.15,conventional,2017,Orlando
12806,2.31,4434.71,organic,2017,Orlando
12807,1.7,398600.32,conventional,2017,Philadelphia
12808,2.23,15498.84,organic,2017,Philadelphia
12809,0.65,1264239.57,conventional,2017,Phoenix/Tucson
12810,1.39,16825.54,organic,2017,Phoenix/Tucson
12811,1.36,119196.56,conventional,2017,Pittsburgh
12812,1.51,9893.97,organic,2017,Pittsburgh
12813,1.28,1868022.01,conventional,2017,Plains
12814,1.56,82376.37,organic,2017,Plains
12815,1.08,713478.54,conventional,2017,Portland
12816,1.19,47499.5,organic,2017,Portland
12817,1.45,268332.13,conventional,2017,Raleigh/Greensboro
12818,2.07,12113.04,organic,2017,Raleigh/Greensboro
12819,1.22,260512.01,conventional,2017,Richmond/Norfolk
12820,1.04,15659.62,organic,2017,Richmond/Norfolk
12821,1.26,145899.12,conventional,2017,Roanoke
12822,0.89,15201.67,organic,2017,Roanoke
12823,1.36,431593.41,conventional,2017,Sacramento
12824,2.37,6283.41,organic,2017,Sacramento
12825,1.22,461063.08,conventional,2017,San Diego
12826,1.94,13786.93,organic,2017,San Diego
12827,1.22,961954.91,conventional,2017,San Francisco
12828,2.54,21231.88,organic,2017,San Francisco
12829,0.96,838359.35,conventional,2017,Seattle
12830,1.44,52647.91,organic,2017,Seattle
12831,1.38,345869.64,conventional,2017,South Carolina
12832,1.4,12281.48,organic,2017,South Carolina
12833,0.92,6183823.03,conventional,2017,South Central
12834,1.06,173816.89,organic,2017,South Central
12835,1.41,3257901.93,conventional,2017,Southeast
12836,1.34,85742.82,organic,2017,Southeast
12837,0.93,126295.09,conventional,2017,Spokane
12838,1.76,4857.02,organic,2017,Spokane
12839,1.27,145196.59,conventional,2017,St. Louis
12840,1.42,10153.14,organic,2017,St. Louis
12841,1.61,79779.92,conventional,2017,Syracuse
12842,2.09,2857.82,organic,2017,Syracuse
12843,1.5,327808.93,conventional,2017,Tampa
12844,2.27,4154.91,organic,2017,Tampa
12845,1.21,34785712.55,conventional,2017,Total U.S.
12846,1.43,1387436.32,organic,2017,Total U.S.
12847,1.0,6774200.48,conventional,2017,West
12848,1.18,348836.42,organic,2017,West
12849,0.9,818355.5,conventional,2017,West Tex/New Mexico
12850,1.19,30499.28,organic,2017,West Tex/New Mexico
12851,1.62,90487.05,conventional,2017,Albany
12852,1.85,2886.48,organic,2017,Albany
12853,1.15,543227.58,conventional,2017,Atlanta
12854,1.27,16411.1,organic,2017,Atlanta
12855,1.7,717940.19,conventional,2017,Baltimore/Washington
12856,1.96,24454.71,organic,2017,Baltimore/Washington
12857,1.15,99410.94,conventional,2017,Boise
12858,1.23,3493.39,organic,2017,Boise
12859,1.61,592049.78,conventional,2017,Boston
12860,2.0,17641.48,organic,2017,Boston
12861,1.54,166089.23,conventional,2017,Buffalo/Rochester
12862,2.14,5987.27,organic,2017,Buffalo/Rochester
12863,1.34,5442086.44,conventional,2017,California
12864,1.67,194263.4,organic,2017,California
12865,1.56,203220.34,conventional,2017,Charlotte
12866,2.05,8797.77,organic,2017,Charlotte
12867,1.65,742675.28,conventional,2017,Chicago
12868,1.74,68194.97,organic,2017,Chicago
12869,1.06,261398.15,conventional,2017,Cincinnati/Dayton
12870,0.98,19269.21,organic,2017,Cincinnati/Dayton
12871,0.99,242720.67,conventional,2017,Columbus
12872,1.03,14081.94,organic,2017,Columbus
12873,0.87,1517178.55,conventional,2017,Dallas/Ft. Worth
12874,1.12,33122.75,organic,2017,Dallas/Ft. Worth
12875,1.23,813466.54,conventional,2017,Denver
12876,0.96,67666.31,organic,2017,Denver
12877,1.45,342545.94,conventional,2017,Detroit
12878,0.93,31258.52,organic,2017,Detroit
12879,1.67,175861.5,conventional,2017,Grand Rapids
12880,2.19,2246.07,organic,2017,Grand Rapids
12881,1.36,3543152.49,conventional,2017,Great Lakes
12882,1.36,221705.72,organic,2017,Great Lakes
12883,1.56,261861.07,conventional,2017,Harrisburg/Scranton
12884,1.99,11419.61,organic,2017,Harrisburg/Scranton
12885,1.8,257405.41,conventional,2017,Hartford/Springfield
12886,2.0,26638.93,organic,2017,Hartford/Springfield
12887,0.76,1402904.54,conventional,2017,Houston
12888,0.88,60261.72,organic,2017,Houston
12889,1.14,205429.57,conventional,2017,Indianapolis
12890,1.35,6451.24,organic,2017,Indianapolis
12891,1.46,151862.73,conventional,2017,Jacksonville
12892,2.07,3193.74,organic,2017,Jacksonville
12893,0.93,410849.51,conventional,2017,Las Vegas
12894,1.32,14406.27,organic,2017,Las Vegas
12895,1.18,2789630.4,conventional,2017,Los Angeles
12896,1.31,122876.89,organic,2017,Los Angeles
12897,1.22,100089.52,conventional,2017,Louisville
12898,1.34,4904.41,organic,2017,Louisville
12899,1.5,533442.27,conventional,2017,Miami/Ft. Lauderdale
12900,2.81,3197.36,organic,2017,Miami/Ft. Lauderdale
12901,1.43,2965083.46,conventional,2017,Midsouth
12902,1.68,132011.04,organic,2017,Midsouth
12903,1.09,230566.12,conventional,2017,Nashville
12904,1.14,8448.33,organic,2017,Nashville
12905,1.27,268722.38,conventional,2017,New Orleans/Mobile
12906,1.63,4994.04,organic,2017,New Orleans/Mobile
12907,1.76,1222890.71,conventional,2017,New York
12908,1.9,126408.2,organic,2017,New York
12909,1.65,4043204.76,conventional,2017,Northeast
12910,1.91,265298.41,organic,2017,Northeast
12911,1.46,417480.41,conventional,2017,Northern New England
12912,1.82,15495.62,organic,2017,Northern New England
12913,1.47,305796.3,conventional,2017,Orlando
12914,2.83,4269.84,organic,2017,Orlando
12915,1.74,390396.69,conventional,2017,Philadelphia
12916,1.9,25766.73,organic,2017,Philadelphia
12917,0.73,1255293.53,conventional,2017,Phoenix/Tucson
12918,1.51,16022.22,organic,2017,Phoenix/Tucson
12919,1.33,116011.18,conventional,2017,Pittsburgh
12920,1.51,12174.58,organic,2017,Pittsburgh
12921,1.35,1808002.16,conventional,2017,Plains
12922,1.59,85609.54,organic,2017,Plains
12923,0.98,743878.59,conventional,2017,Portland
12924,1.15,45803.57,organic,2017,Portland
12925,1.44,288117.21,conventional,2017,Raleigh/Greensboro
12926,2.24,10247.33,organic,2017,Raleigh/Greensboro
12927,1.28,251124.14,conventional,2017,Richmond/Norfolk
12928,1.46,12066.89,organic,2017,Richmond/Norfolk
12929,1.2,158523.99,conventional,2017,Roanoke
12930,1.24,10898.43,organic,2017,Roanoke
12931,1.58,370816.51,conventional,2017,Sacramento
12932,2.35,6274.05,organic,2017,Sacramento
12933,1.29,465624.88,conventional,2017,San Diego
12934,2.08,14043.34,organic,2017,San Diego
12935,1.69,670281.46,conventional,2017,San Francisco
12936,2.59,23032.34,organic,2017,San Francisco
12937,1.09,682386.6,conventional,2017,Seattle
12938,1.45,54764.06,organic,2017,Seattle
12939,1.37,368844.67,conventional,2017,South Carolina
12940,1.69,7761.81,organic,2017,South Carolina
12941,0.88,6949890.75,conventional,2017,South Central
12942,1.04,204871.52,organic,2017,South Central
12943,1.37,3418235.57,conventional,2017,Southeast
12944,1.78,60348.45,organic,2017,Southeast
12945,1.09,101877.38,conventional,2017,Spokane
12946,1.57,4884.2,organic,2017,Spokane
12947,1.52,144788.05,conventional,2017,St. Louis
12948,2.03,6470.01,organic,2017,St. Louis
12949,1.6,75156.9,conventional,2017,Syracuse
12950,2.05,3200.29,organic,2017,Syracuse
12951,1.48,335494.24,conventional,2017,Tampa
12952,3.17,3018.56,organic,2017,Tampa
12953,1.23,35182320.78,conventional,2017,Total U.S.
12954,1.49,1493331.28,organic,2017,Total U.S.
12955,1.02,7012665.19,conventional,2017,West
12956,1.23,329223.21,organic,2017,West
12957,0.82,1115442.01,conventional,2017,West Tex/New Mexico
12958,1.23,29765.63,organic,2017,West Tex/New Mexico
12959,1.34,89327.1,conventional,2017,Albany
12960,1.92,2087.6,organic,2017,Albany
12961,1.21,530030.64,conventional,2017,Atlanta
12962,1.63,13269.05,organic,2017,Atlanta
12963,1.67,749186.76,conventional,2017,Baltimore/Washington
12964,2.14,24138.64,organic,2017,Baltimore/Washington
12965,1.14,93656.08,conventional,2017,Boise
12966,1.23,3316.33,organic,2017,Boise
12967,1.63,520793.48,conventional,2017,Boston
12968,1.88,17773.38,organic,2017,Boston
12969,1.55,147244.2,conventional,2017,Buffalo/Rochester
12970,2.14,5924.92,organic,2017,Buffalo/Rochester
12971,1.26,5637299.78,conventional,2017,California
12972,1.6,197179.76,organic,2017,California
12973,1.5,220970.07,conventional,2017,Charlotte
12974,2.58,7040.71,organic,2017,Charlotte
12975,1.63,719367.5,conventional,2017,Chicago
12976,1.67,50574.88,organic,2017,Chicago
12977,1.13,205401.48,conventional,2017,Cincinnati/Dayton
12978,1.92,8616.1,organic,2017,Cincinnati/Dayton
12979,1.26,166919.21,conventional,2017,Columbus
12980,1.63,7379.24,organic,2017,Columbus
12981,0.85,1496361.87,conventional,2017,Dallas/Ft. Worth
12982,1.34,21958.14,organic,2017,Dallas/Ft. Worth
12983,1.15,766941.79,conventional,2017,Denver
12984,0.9,62384.23,organic,2017,Denver
12985,1.46,295788.03,conventional,2017,Detroit
12986,1.79,7897.74,organic,2017,Detroit
12987,1.67,146024.28,conventional,2017,Grand Rapids
12988,2.13,2101.46,organic,2017,Grand Rapids
12989,1.38,3193269.98,conventional,2017,Great Lakes
12990,1.71,134773.11,organic,2017,Great Lakes
12991,1.49,225681.54,conventional,2017,Harrisburg/Scranton
12992,2.01,9509.86,organic,2017,Harrisburg/Scranton
12993,1.76,267468.69,conventional,2017,Hartford/Springfield
12994,2.49,13284.59,organic,2017,Hartford/Springfield
12995,0.68,1776220.69,conventional,2017,Houston
12996,0.91,43226.49,organic,2017,Houston
12997,1.06,211977.98,conventional,2017,Indianapolis
12998,1.62,4590.91,organic,2017,Indianapolis
12999,1.47,156137.58,conventional,2017,Jacksonville
13000,1.72,4125.63,organic,2017,Jacksonville
13001,0.84,439665.28,conventional,2017,Las Vegas
13002,1.67,9911.75,organic,2017,Las Vegas
13003,1.04,3074226.19,conventional,2017,Los Angeles
13004,1.25,127222.31,organic,2017,Los Angeles
13005,1.17,93502.86,conventional,2017,Louisville
13006,1.59,3343.82,organic,2017,Louisville
13007,1.51,556944.14,conventional,2017,Miami/Ft. Lauderdale
13008,2.36,4011.49,organic,2017,Miami/Ft. Lauderdale
13009,1.4,3060395.83,conventional,2017,Midsouth
13010,2.03,107165.19,organic,2017,Midsouth
13011,1.1,226088.3,conventional,2017,Nashville
13012,1.43,7063.97,organic,2017,Nashville
13013,1.35,227634.47,conventional,2017,New Orleans/Mobile
13014,1.74,2924.36,organic,2017,New Orleans/Mobile
13015,1.68,1247609.13,conventional,2017,New York
13016,2.23,73975.31,organic,2017,New York
13017,1.59,3846196.3,conventional,2017,Northeast
13018,2.09,180814.14,organic,2017,Northeast
13019,1.38,404739.65,conventional,2017,Northern New England
13020,1.68,13175.0,organic,2017,Northern New England
13021,1.44,345971.78,conventional,2017,Orlando
13022,1.94,7206.63,organic,2017,Orlando
13023,1.66,363689.09,conventional,2017,Philadelphia
13024,2.17,15607.14,organic,2017,Philadelphia
13025,0.7,1197854.72,conventional,2017,Phoenix/Tucson
13026,1.67,13678.61,organic,2017,Phoenix/Tucson
13027,1.34,117579.21,conventional,2017,Pittsburgh
13028,1.51,11740.75,organic,2017,Pittsburgh
13029,1.18,2143445.39,conventional,2017,Plains
13030,1.67,70584.97,organic,2017,Plains
13031,0.91,756075.76,conventional,2017,Portland
13032,1.16,45274.16,organic,2017,Portland
13033,1.4,305014.56,conventional,2017,Raleigh/Greensboro
13034,2.73,8720.86,organic,2017,Raleigh/Greensboro
13035,1.25,262771.53,conventional,2017,Richmond/Norfolk
13036,1.65,10330.09,organic,2017,Richmond/Norfolk
13037,1.24,146324.59,conventional,2017,Roanoke
13038,1.58,7527.14,organic,2017,Roanoke
13039,1.6,370499.27,conventional,2017,Sacramento
13040,2.29,6764.99,organic,2017,Sacramento
13041,1.18,500367.63,conventional,2017,San Diego
13042,1.97,14541.16,organic,2017,San Diego
13043,1.83,613563.9,conventional,2017,San Francisco
13044,2.56,21330.52,organic,2017,San Francisco
13045,1.11,653100.77,conventional,2017,Seattle
13046,1.39,56242.52,organic,2017,Seattle
13047,1.36,374054.54,conventional,2017,South Carolina
13048,1.97,6587.58,organic,2017,South Carolina
13049,0.83,7523061.26,conventional,2017,South Central
13050,1.19,144414.88,organic,2017,South Central
13051,1.39,3503236.08,conventional,2017,Southeast
13052,1.87,58969.91,organic,2017,Southeast
13053,1.02,100154.13,conventional,2017,Spokane
13054,1.77,4478.9,organic,2017,Spokane
13055,1.51,174613.45,conventional,2017,St. Louis
13056,1.93,5647.44,organic,2017,St. Louis
13057,1.5,63453.06,conventional,2017,Syracuse
13058,2.08,3223.81,organic,2017,Syracuse
13059,1.46,358385.91,conventional,2017,Tampa
13060,1.94,5282.78,organic,2017,Tampa
13061,1.18,35729013.92,conventional,2017,Total U.S.
13062,1.61,1190461.18,organic,2017,Total U.S.
13063,0.96,6822109.27,conventional,2017,West
13064,1.26,296559.24,organic,2017,West
13065,0.75,1108328.51,conventional,2017,West Tex/New Mexico
13066,1.63,19234.05,organic,2017,West Tex/New Mexico
13067,1.13,124926.39,conventional,2017,Albany
13068,1.74,3046.63,organic,2017,Albany
13069,1.17,595539.82,conventional,2017,Atlanta
13070,1.59,15041.91,organic,2017,Atlanta
13071,1.69,761924.71,conventional,2017,Baltimore/Washington
13072,2.15,25696.88,organic,2017,Baltimore/Washington
13073,1.03,109119.0,conventional,2017,Boise
13074,1.22,3943.0,organic,2017,Boise
13075,1.61,603284.31,conventional,2017,Boston
13076,2.02,17863.55,organic,2017,Boston
13077,1.54,178864.17,conventional,2017,Buffalo/Rochester
13078,2.16,3630.0,organic,2017,Buffalo/Rochester
13079,1.25,5889669.2,conventional,2017,California
13080,1.61,199903.62,organic,2017,California
13081,1.53,235698.79,conventional,2017,Charlotte
13082,2.53,7230.2,organic,2017,Charlotte
13083,1.62,787324.19,conventional,2017,Chicago
13084,1.97,46274.23,organic,2017,Chicago
13085,1.1,242716.93,conventional,2017,Cincinnati/Dayton
13086,1.66,13924.31,organic,2017,Cincinnati/Dayton
13087,1.18,199643.4,conventional,2017,Columbus
13088,1.7,10632.86,organic,2017,Columbus
13089,0.9,1407490.7,conventional,2017,Dallas/Ft. Worth
13090,1.28,27768.13,organic,2017,Dallas/Ft. Worth
13091,1.33,703503.26,conventional,2017,Denver
13092,1.24,42857.03,organic,2017,Denver
13093,1.48,324983.09,conventional,2017,Detroit
13094,1.83,14530.73,organic,2017,Detroit
13095,1.83,157868.62,conventional,2017,Grand Rapids
13096,2.21,1451.76,organic,2017,Grand Rapids
13097,1.38,3584134.9,conventional,2017,Great Lakes
13098,1.84,142607.19,organic,2017,Great Lakes
13099,1.48,268831.64,conventional,2017,Harrisburg/Scranton
13100,2.01,10347.85,organic,2017,Harrisburg/Scranton
13101,1.66,300311.86,conventional,2017,Hartford/Springfield
13102,2.25,18568.03,organic,2017,Hartford/Springfield
13103,0.72,1832450.4,conventional,2017,Houston
13104,1.18,28118.39,organic,2017,Houston
13105,1.18,212879.47,conventional,2017,Indianapolis
13106,1.77,2897.1,organic,2017,Indianapolis
13107,1.26,240227.67,conventional,2017,Jacksonville
13108,2.07,2473.97,organic,2017,Jacksonville
13109,0.95,359011.13,conventional,2017,Las Vegas
13110,1.98,7545.18,organic,2017,Las Vegas
13111,0.99,3299258.02,conventional,2017,Los Angeles
13112,1.25,127255.45,organic,2017,Los Angeles
13113,1.26,93663.48,conventional,2017,Louisville
13114,1.4,5166.23,organic,2017,Louisville
13115,1.26,832704.2,conventional,2017,Miami/Ft. Lauderdale
13116,2.4,3477.7,organic,2017,Miami/Ft. Lauderdale
13117,1.38,3291328.16,conventional,2017,Midsouth
13118,1.96,117715.93,organic,2017,Midsouth
13119,0.99,286322.22,conventional,2017,Nashville
13120,1.14,11100.24,organic,2017,Nashville
13121,1.32,301447.98,conventional,2017,New Orleans/Mobile
13122,1.95,634.09,organic,2017,New Orleans/Mobile
13123,1.84,1228100.25,conventional,2017,New York
13124,1.9,156250.72,organic,2017,New York
13125,1.6,4289149.75,conventional,2017,Northeast
13126,1.91,278038.48,organic,2017,Northeast
13127,1.39,407790.12,conventional,2017,Northern New England
13128,1.62,14208.82,organic,2017,Northern New England
13129,1.24,479827.89,conventional,2017,Orlando
13130,2.38,4681.64,organic,2017,Orlando
13131,1.78,386907.3,conventional,2017,Philadelphia
13132,1.93,23613.28,organic,2017,Philadelphia
13133,0.75,1080538.36,conventional,2017,Phoenix/Tucson
13134,1.87,10199.4,organic,2017,Phoenix/Tucson
13135,1.05,205559.96,conventional,2017,Pittsburgh
13136,1.49,9892.96,organic,2017,Pittsburgh
13137,1.19,2080438.13,conventional,2017,Plains
13138,1.8,69732.89,organic,2017,Plains
13139,0.84,940104.32,conventional,2017,Portland
13140,1.11,44526.5,organic,2017,Portland
13141,1.44,309256.66,conventional,2017,Raleigh/Greensboro
13142,2.76,8391.71,organic,2017,Raleigh/Greensboro
13143,1.18,285128.95,conventional,2017,Richmond/Norfolk
13144,1.77,10361.33,organic,2017,Richmond/Norfolk
13145,1.22,162420.79,conventional,2017,Roanoke
13146,1.87,6798.65,organic,2017,Roanoke
13147,1.62,391714.3,conventional,2017,Sacramento
13148,2.39,6331.52,organic,2017,Sacramento
13149,1.18,498381.64,conventional,2017,San Diego
13150,1.83,17826.5,organic,2017,San Diego
13151,1.93,612104.34,conventional,2017,San Francisco
13152,2.58,22792.24,organic,2017,San Francisco
13153,0.92,906413.45,conventional,2017,Seattle
13154,1.39,55920.43,organic,2017,Seattle
13155,1.34,429088.02,conventional,2017,South Carolina
13156,1.87,7072.22,organic,2017,South Carolina
13157,0.86,7483931.18,conventional,2017,South Central
13158,1.31,126586.54,organic,2017,South Central
13159,1.24,4698266.8,conventional,2017,Southeast
13160,1.9,54311.43,organic,2017,Southeast
